sample_id,10202,10232,10321,1048,10481,10551,10562,10568,10647,10720,1101,11122,1117,11197,11202,11254,114815,117159,117195,118430,12,1244,124872,125,127254,127707,128822,130497,1308,1360,1381,143425,143662,143941,144568,145741,146894,148545,149563,150572,152110,155465,158046,1602,161835,1620,164656,1672,1825,1828,1830,1908,199974,203328,203413,2066,2099,2173,2196,219970,221476,221662,222171,2264,2348,23532,23581,23650,2525,253190,2532,254295,256394,2568,25803,25818,25928,25984,260436,26154,2674,2813,284340,285386,286133,286887,2893,2920,2925,29968,30010,3158,3169,3294,338324,339479,342667,344905,347853,3483,362,367,374860,3760,3852,3853,3854,3861,3866,3868,3872,3887,388743,3899,3929,4036,4057,4137,419,4250,4588,4604,4886,5104,51442,51473,51702,5174,51806,5241,5268,5284,5288,5304,53335,5409,54102,54490,54898,55503,5596,56165,5649,5650,5653,5655,57016,5764,57758,57863,5803,58503,59272,6273,6278,6279,6280,6288,6289,6422,646424,6523,65266,653145,6557,6590,6663,6664,6833,7021,7031,7033,7138,722,730,768,771,7802,79083,79192,79919,79948,80736,810,81706,8190,84072,84152,84239,8424,84417,85320,8537,8581,8626,866,8788,8842,9,90019,9073,90865,91074,92291,92747,94122,9568,9635,9951
MB-0522,7.904,5.1901,5.9752,6.4565,5.3226,9.0305,7.3009,5.7019,6.885,10.9385,7.0052,7.1251,8.5937,5.4834,5.2813,5.1768,5.6052,12.3655,5.5432,13.5857,12.0465,5.299,5.3115,6.1078,5.4843,5.4199,5.8086,6.6675,8.0372,7.3888,5.3601,5.3632,6.5323,5.6026,5.261,6.0206,6.6019,5.3252,7.539,5.9761,5.6459,9.0314,5.3211,9.0073,7.1872,5.7299,5.5374,9.7143,6.05,5.6092,5.8452,5.2567,8.5255,6.6349,5.4352,5.6443,6.6708,6.208,5.6658,7.4685,6.683,5.202,6.254,7.7188,5.6493,5.4449,5.599,6.2072,8.1948,10.9596,8.3443,5.2549,5.7502,5.8771,10.0823,7.1023,6.9231,6.6278,7.5082,7.0064,5.591,8.713,5.501,5.4695,5.7148,5.6575,5.4911,5.7786,5.8823,6.0988,9.6817,11.3689,11.9228,7.0613,8.2447,7.8014,6.5575,8.9397,8.2063,5.6662,7.3252,7.9278,6.928,5.2388,6.9483,5.6462,9.344,8.244,6.7898,6.058,9.5841,7.6929,6.6786,6.9689,8.7922,5.4804,10.5732,8.3086,5.5281,11.3579,6.1789,5.5421,5.2948,7.6328,5.3845,5.5009,5.5376,5.4852,11.0267,5.367,6.566,8.2206,5.9782,13.9228,7.9301,6.3113,7.8209,10.1207,5.5585,7.2548,5.4849,7.4109,5.7355,6.4323,6.308,5.5483,7.976,7.6468,7.5446,5.4863,5.4574,5.3698,6.9368,6.0629,11.4311,13.1602,13.1104,7.3229,5.7288,7.4018,9.1945,9.6565,6.1259,7.2165,4.9911,9.7211,5.6344,10.6181,5.8281,9.5561,9.7472,13.4761,5.3781,5.7441,6.9223,6.0622,9.6837,8.6717,12.2227,5.9201,5.557,5.3057,9.8122,6.5437,6.0162,6.1346,5.4312,13.0585,5.8008,7.4376,6.9848,10.1562,6.2428,5.6293,6.1618,5.282,10.6614,11.3483,7.3643,5.349,7.957,6.8165,11.6859,8.8823,6.3529,5.8669,5.346,10.1695,5.5522
MB-0524,5.5002,5.3692,5.2817,5.737,5.3864,7.0779,6.1893,5.5109,10.7184,5.3939,5.3073,5.7988,8.0919,5.2158,5.678,5.1076,5.64,5.2201,5.1919,10.3122,13.0585,5.5981,5.3336,5.4803,5.6201,5.5126,5.7017,7.4587,10.0124,10.6482,5.5561,5.8626,5.3701,5.3554,5.3826,5.5131,6.1411,5.3569,6.1328,5.5546,5.5081,10.8694,5.7981,7.8045,5.9611,5.8115,5.7096,7.8382,8.0539,5.5143,8.7686,5.2013,6.4535,8.6169,5.7064,5.3996,7.9799,5.7243,6.537,6.0641,5.8758,6.2084,5.7608,5.4249,6.2583,5.5828,5.3676,7.3758,5.3481,6.242,6.9543,5.6188,5.7741,7.9282,8.3031,9.1532,6.9708,8.0512,5.5521,5.4152,7.6261,8.8453,5.9614,5.6713,5.5807,6.5426,5.4553,5.6886,5.6244,6.1602,5.5176,9.3295,10.5175,5.4734,5.487,8.4657,5.6475,6.716,5.6198,6.5916,5.3192,6.2744,7.0098,5.3482,9.0605,8.9338,11.3279,10.1017,8.1417,7.5795,11.5698,9.3862,5.9396,7.8626,6.8042,5.6373,5.6987,9.0332,5.1936,12.1463,5.5305,5.1912,5.415,9.6941,5.9828,6.3757,5.3407,6.0337,5.2481,5.7775,8.3467,5.9432,5.5407,8.1996,7.3387,5.2728,11.244,5.5353,5.4748,5.8833,5.46,7.4479,5.5015,9.3057,7.7753,5.8221,5.7987,8.4493,8.5882,5.1965,5.4558,5.8616,5.615,7.939,6.4638,8.6394,9.205,6.5963,5.5521,7.9017,5.9813,6.2122,7.068,9.5723,5.1504,6.5769,6.3036,6.2339,6.8127,6.8488,8.9831,12.6727,5.3188,5.1886,5.8262,5.5698,11.2651,9.1791,10.4768,5.9004,5.4397,5.6045,7.8263,9.8269,6.885,6.7947,5.6505,6.5,5.7379,7.0681,7.1867,5.9955,5.8862,5.3882,7.7587,5.7385,5.1507,8.0675,10.0513,5.7896,6.2229,6.22,11.2888,6.6315,6.7583,5.3101,5.1844,6.1011,5.4584
MB-0525,5.1351,5.2947,5.3898,6.295,5.4156,7.4101,5.4843,5.1795,5.6727,10.5942,5.5539,6.7905,7.0592,5.604,6.0512,5.1557,5.6812,5.303,5.7449,14.32,12.2771,6.3494,5.2718,5.4888,5.3686,5.3769,6.1274,5.5882,9.1006,5.4731,6.2454,5.5919,5.4268,5.9552,7.4695,6.1919,5.6015,5.5159,5.1915,5.2838,5.5935,5.987,5.6207,5.551,6.706,5.4294,5.1406,10.0553,6.7615,5.4306,7.0164,5.2775,7.3042,6.3334,5.4935,5.986,5.9054,11.51,5.3434,6.8002,5.7031,5.4348,5.5223,5.8813,5.2337,5.4384,9.3241,7.1636,8.6336,10.8862,5.359,5.2823,5.4767,5.6654,8.8699,6.7845,5.7867,8.3288,5.5479,6.239,5.9009,5.41,8.1193,5.9087,5.5319,8.1726,5.5694,5.6049,5.3338,8.9756,5.4058,6.9343,10.0472,7.2923,7.2512,5.854,8.7002,5.8321,5.437,5.9562,5.3972,7.9578,5.5688,5.3884,9.869,13.017,11.8279,7.5796,7.9791,9.0814,10.0453,6.388,5.7233,6.4915,11.2019,5.4634,11.7674,7.3077,5.9944,5.7924,5.4526,6.1024,5.4937,5.5573,6.4562,5.5723,5.3921,5.1351,10.3986,5.1408,8.1265,5.6889,5.3177,12.4071,5.9568,5.7156,7.1334,9.7428,5.5598,8.2989,5.7031,8.1326,5.5003,6.6801,8.0659,5.3904,8.522,7.7846,8.8373,5.5905,5.5052,5.619,8.7087,6.8098,9.0826,13.1236,12.5942,8.696,6.3539,8.5069,8.8819,7.8636,5.4875,7.7061,5.4258,12.1464,5.5533,8.6701,5.4372,7.0517,5.6881,8.7722,5.5046,5.4107,5.2717,8.3631,9.2895,6.1596,10.799,5.9623,5.3989,5.3622,5.9758,5.7434,7.6126,6.0916,5.4916,6.3414,6.0475,5.471,5.5481,9.3979,5.3906,5.225,5.6074,5.2102,5.1327,6.4578,6.3671,5.4339,11.2317,5.4475,5.8249,9.6394,5.5068,5.2553,5.2723,10.0359,5.24
MB-0526,7.603,5.9513,5.2694,5.6267,5.2861,7.8955,5.1906,5.5373,8.6643,11.492,6.976,8.2855,7.5203,5.1641,5.3742,5.3058,5.6914,7.9173,5.7059,6.8869,13.1668,5.3653,5.2397,5.1959,5.428,5.2864,8.8553,5.3227,5.6881,12.1133,7.8996,6.0826,5.3926,5.594,5.1877,5.2783,5.6792,5.3527,7.5643,5.2703,5.6413,11.3689,5.3984,9.8331,7.7544,5.3609,6.7608,5.8921,5.3469,6.185,5.5153,5.3257,10.3195,9.115,5.3021,5.5077,10.2307,5.6521,5.3476,5.8428,5.5052,5.426,6.9161,5.5138,6.8867,8.7284,5.5097,5.3772,5.948,6.14,6.6429,6.408,6.1441,5.6574,9.5691,5.3462,5.5766,7.5077,5.3314,5.9563,9.5973,7.6649,5.4821,7.7136,5.5669,5.4939,5.8515,5.2442,8.0525,5.5569,5.47,5.8624,11.493,5.4849,5.4918,5.4157,5.6953,5.4682,4.93,5.5525,5.5752,8.4358,5.6535,5.2119,5.4488,5.7338,5.7085,5.48,10.5128,5.5163,5.9523,5.815,7.5189,9.9496,6.6168,5.3337,6.3096,9.5392,5.4086,11.9364,5.1748,5.7315,5.1679,10.1109,5.3465,7.2544,5.5934,5.6842,6.534,7.3235,7.1564,6.0153,5.3976,13.4761,5.6684,5.5593,12.3208,9.7543,5.8433,6.1579,5.6783,7.274,5.7139,5.4487,5.3536,5.434,5.4954,9.982,9.6124,5.4338,5.2513,5.3279,5.7152,6.0025,5.5054,7.5783,7.9205,5.973,5.7617,6.0538,7.1557,5.9817,7.6332,5.5981,5.2342,5.558,5.6483,5.6025,8.0885,7.1082,6.8657,13.1104,7.2777,5.4601,6.0156,5.5011,11.5344,9.1554,11.465,6.4442,5.4526,5.3277,8.2032,5.5405,5.3857,6.4217,5.463,5.5877,5.6185,5.7082,5.6592,5.8672,6.5932,5.3982,5.5439,8.3456,5.17,6.6691,11.8858,5.2087,8.3321,5.7233,5.5908,8.3849,6.2786,6.0853,5.3793,5.115,5.7214
MB-0527,5.5634,5.4927,5.2604,5.7044,5.2564,7.9225,5.679,5.1801,5.6223,5.5785,6.2919,8.4211,7.8419,5.1044,5.3895,5.3587,5.5895,5.2645,5.4711,5.5378,13.5163,5.2064,5.2771,7.7004,8.9077,5.417,7.0037,6.0057,5.7928,13.2118,5.1366,6.5422,5.6527,6.0746,5.1482,5.4832,7.2477,5.5853,5.464,5.1227,5.6845,10.2801,5.5567,10.2727,8.1434,7.2795,7.7604,5.6762,5.3946,5.6027,5.4275,5.3365,5.556,9.3324,5.1673,5.6879,11.1811,5.1696,5.2345,5.303,6.8204,6.0809,5.9994,5.5338,5.5174,5.3254,5.2892,5.2755,5.379,5.7267,8.8362,6.8053,8.1577,5.6708,7.8849,5.0494,5.5174,8.9918,6.3175,5.5212,9.2308,10.679,5.2788,6.9888,6.4709,5.4287,5.2719,5.6369,6.005,6.32,5.6459,5.7852,11.8447,5.0713,4.9434,5.3678,5.5525,5.1083,5.4188,5.7483,5.2443,7.6738,5.5911,5.5971,4.9741,5.3744,5.6256,5.5072,11.3118,5.7256,5.5729,5.1523,9.0508,8.2733,5.9553,9.654,5.6436,8.3317,5.5493,6.9836,5.3997,5.1998,5.4667,8.0938,5.2268,5.3461,5.272,10.9466,5.4117,8.6757,5.3699,5.5529,5.1524,13.1333,6.735,5.3924,7.775,5.3942,5.6197,5.3125,5.8518,7.6317,5.8103,5.6018,5.2413,5.5852,5.3075,8.0013,7.9792,5.5489,5.2757,6.2865,5.5467,5.8068,5.1312,7.0542,7.0748,10.1664,6.7115,7.817,5.1723,6.5925,5.6927,5.5172,5.3826,5.3231,5.4082,5.4818,8.3094,5.2825,11.1878,11.9254,5.3311,5.0673,6.3068,5.3846,11.1531,9.4697,12.45,5.8633,5.3804,5.8179,7.5295,5.8723,5.0048,5.4113,5.3672,7.4996,5.6632,5.5911,7.3309,5.7643,6.3972,5.3173,5.5866,10.7305,5.4054,5.4317,7.3027,5.2947,5.7186,7.9629,9.4756,8.4396,6.5282,5.8636,5.2673,5.474,5.4314
MB-0528,5.3817,6.4413,5.3865,5.5912,5.2563,6.0714,5.2602,5.2179,6.1312,7.0605,5.4467,7.5595,5.9498,5.0798,5.3313,5.2975,8.099,5.5059,5.5939,5.9126,12.669,5.7476,5.3917,5.2324,5.4702,5.3524,5.9477,5.4079,7.0058,6.0017,11.0493,6.4662,5.1852,5.5108,5.1471,5.2826,5.6725,5.3298,10.6935,5.1214,5.6743,5.6969,5.4991,7.8384,5.5309,5.8122,6.9555,5.9047,5.7149,5.7748,5.8436,5.3318,8.6434,10.7307,5.3809,5.8618,10.2717,5.8558,5.2363,5.3504,5.4193,7.2903,6.2736,7.0673,5.5824,5.3136,5.245,6.0808,5.4762,5.8733,5.7306,6.328,6.1054,5.3308,10.4215,6.1232,5.7886,6.1662,5.1675,5.6176,9.7579,6.6264,5.4561,5.6398,5.17,5.5051,5.4259,5.8708,6.4219,7.5692,5.513,6.1962,11.1971,5.455,5.3434,5.4571,5.481,5.4031,5.7375,5.6249,5.3104,8.0116,5.5954,5.2484,6.3006,5.4926,6.9922,7.4076,6.2736,5.6551,8.7629,6.3646,7.3782,8.1299,5.7398,8.6306,5.8366,7.6756,5.4934,5.828,5.3418,5.5095,5.2601,9.4299,5.3453,6.0225,5.6003,5.9415,6.2337,5.5679,6.1046,5.4579,5.2996,9.8527,5.6607,5.3957,7.0642,6.1332,5.5011,5.6112,5.6053,7.443,5.6961,5.3732,5.6007,5.7102,5.4872,7.6982,9.5303,5.1467,5.31,4.9563,5.4158,6.3178,5.3786,7.2284,7.2452,6.3525,5.5278,6.0261,5.5343,5.5002,6.0768,7.6137,5.3526,5.5039,5.3658,6.5609,7.7306,8.0016,7.7155,13.0309,5.3938,5.3129,5.4276,5.4274,10.5232,7.814,11.1255,6.0662,5.5715,5.3712,6.6915,6.4698,5.5205,6.0062,5.4542,5.2331,5.4135,5.7049,5.9124,5.5909,7.0485,5.3269,5.9007,5.1288,5.007,6.0737,6.3848,5.5382,8.7069,5.5504,9.8373,7.8302,6.5749,5.4162,5.2917,5.6092,5.5149
MB-0529,6.1935,5.408,5.308,6.6495,5.3666,10.0551,7.6155,5.4067,6.5114,6.5307,6.0106,8.09,7.3224,5.5023,5.3811,5.2107,5.6519,5.3197,5.4677,14.371,13.8619,5.4701,5.3379,5.7897,5.5364,5.6409,6.3551,6.6485,7.1216,10.4296,7.0017,6.5088,5.208,5.9554,5.341,5.2871,6.0489,5.57,8.409,5.1449,6.1759,11.4257,6.0128,9.598,8.6092,5.2592,6.9061,7.2092,5.8755,5.8909,5.8603,5.1004,9.0198,10.1558,6.4702,5.7064,11.6518,5.1751,5.4574,6.1091,5.7051,7.2985,6.0084,5.9107,7.3714,5.6622,5.4209,5.8728,5.3436,7.2784,6.7138,6.0332,7.3698,7.0521,10.2089,5.8713,6.0045,6.8386,5.2287,6.3289,10.3208,11.8225,6.5683,6.0774,5.3989,5.4174,5.5344,5.413,7.9022,5.7101,5.6922,9.5077,12.2248,5.0838,5.2519,7.2365,5.477,6.5657,5.4792,5.785,5.6446,8.9268,5.9417,5.269,6.2063,5.408,7.9691,7.5637,6.8582,5.7393,8.1102,6.2628,9.1319,7.9629,5.6522,7.9423,11.4385,9.9709,5.2661,8.7498,5.4975,6.0717,5.4634,10.1006,5.4907,6.2481,5.3759,10.614,6.7439,6.8969,6.3231,7.2724,5.3892,13.796,5.8787,5.389,7.0005,5.9509,5.8475,6.797,5.3833,7.5831,5.4002,5.8365,5.5018,5.6923,6.1874,8.8115,11.1045,5.4895,5.5054,4.9614,5.5371,6.0473,5.0606,6.5852,7.3098,7.6971,5.8283,7.5574,7.2246,7.8009,8.0075,5.9872,5.2098,8.7182,5.591,5.463,6.2932,6.7655,12.8785,14.0513,6.2725,5.3576,5.6687,5.1382,11.5377,6.1864,12.5255,6.1603,5.5133,5.6107,9.0596,6.3026,5.4702,6.1421,5.3497,9.9327,5.7711,5.7679,6.9709,8.9086,6.2076,5.1036,5.9108,5.3731,5.2135,7.9886,11.453,5.2867,7.1984,6.0613,11.1876,8.5735,7.3145,5.4554,5.3435,5.6695,5.4523
MB-0531,5.6384,5.3564,5.5227,5.2949,5.4637,7.1301,6.7512,6.3125,11.3624,7.5344,5.9755,6.4784,7.2468,8.4185,6.7936,5.3097,5.6868,5.6794,5.6103,13.8684,11.9171,5.4499,5.3498,7.5995,5.6728,5.7138,5.7619,10.7972,8.5472,5.6077,10.2335,5.771,5.7256,5.5891,5.2899,5.2046,8.6901,5.3737,7.7808,7.1143,5.5367,9.5016,5.6112,8.183,6.2875,8.9045,5.3585,8.2849,5.862,5.6362,5.5643,7.3911,7.256,8.2944,5.255,5.7111,9.4567,7.1911,5.9131,8.1814,12.4094,5.9875,5.8216,5.6847,7.7372,5.5026,5.3641,7.6791,5.6006,6.3131,9.405,6.7523,6.454,9.8878,9.2402,8.8122,6.8823,7.5592,5.9385,5.5098,8.752,5.6568,5.2714,5.5104,10.9202,5.6231,5.6116,7.395,5.7959,7.5417,5.3178,7.9859,10.5228,6.1365,5.4454,5.4393,7.9527,5.7828,5.4276,5.518,5.9716,7.5966,5.8837,5.4106,8.0026,5.3481,9.297,8.4892,11.2645,6.0444,8.6229,8.5923,8.064,9.0202,5.5545,6.9059,9.2002,8.3156,5.3669,13.0657,5.762,7.9365,5.5586,9.0626,5.983,6.152,5.5328,8.2273,7.3919,6.6724,7.7274,9.3538,6.1114,12.5818,9.535,5.7593,8.446,6.5703,5.9637,6.4342,5.9227,8.0673,9.876,7.9306,8.8582,6.3574,5.2861,8.873,8.5345,5.6549,5.8687,6.5585,5.4994,6.1996,5.2347,6.2166,6.5413,7.5864,5.9529,13.3746,6.3598,6.3535,8.0035,6.6352,5.1687,8.3434,8.4414,6.5839,7.3816,8.1005,8.3642,12.1644,5.6331,5.6158,5.8863,6.1395,9.3125,8.4594,10.8862,6.2745,5.1993,5.3441,6.4285,8.1225,5.8225,7.3091,5.5856,10.1567,5.293,7.2188,10.3678,6.0996,5.4403,5.1819,7.6088,4.91,12.2404,10.5219,7.9429,5.8512,8.9252,8.565,12.0515,7.0609,6.6168,5.3206,5.6325,5.3683,5.5019
MB-0532,5.5083,5.3565,7.4448,5.1212,5.5056,5.8909,5.2216,5.4996,10.4652,5.9229,5.2456,5.5536,6.1179,5.3571,5.3438,5.0457,5.562,6.8197,5.3574,8.0921,8.256,5.7931,5.3653,5.4467,5.7313,5.6111,6.1394,5.3526,5.3909,5.6628,10.9537,5.4111,5.219,5.6137,5.415,5.2403,6.271,5.6028,6.3542,5.2519,5.7441,8.1026,5.4903,5.7664,8.7012,8.2498,5.6115,5.728,5.3113,5.4051,5.4758,5.2944,9.6631,10.6908,5.4232,5.9566,8.4335,5.5944,5.1658,8.2472,5.4595,6.2948,5.8646,5.6867,5.2691,5.7082,5.4242,6.2141,6.5248,6.0641,6.8492,5.2958,5.6571,5.9246,9.6443,5.4408,5.274,7.192,7.1862,6.2511,8.8794,6.1189,5.2624,6.2387,5.8,5.2745,5.518,5.1027,7.3264,8.6928,5.467,5.721,11.5415,5.4971,5.1456,5.4133,5.4617,5.4199,5.0215,5.6803,5.3948,7.696,6.3926,5.3157,5.3768,5.183,5.392,5.0047,6.4899,5.7196,5.4312,7.981,7.4621,8.4034,5.4482,5.4499,6.7113,6.3879,5.8652,12.1196,5.2741,5.0858,5.2902,6.4407,5.4026,5.7387,5.5042,5.5287,5.6744,7.3712,5.8049,6.2412,5.4815,8.7352,6.4031,5.1203,7.379,5.5174,5.3372,7.1937,5.5243,6.6344,5.4554,5.692,5.4268,5.7562,5.333,7.7212,10.6737,5.3089,5.6714,5.469,5.3047,6.0047,4.7735,6.979,7.1856,6.9201,5.4875,5.7576,6.1421,7.5508,6.8641,5.3892,5.1037,5.5026,5.2351,5.787,7.0302,7.8385,5.4479,9.4148,6.3492,5.4177,5.2364,5.8089,10.9674,7.3253,11.2707,5.9666,5.5746,5.266,7.4597,4.9841,5.4936,5.4047,5.401,7.1666,5.1957,6.5738,5.4331,6.3114,5.8806,5.1894,5.8407,5.4466,5.1892,10.513,6.8098,5.3391,7.8062,6.2962,9.2354,8.8428,5.7526,5.5159,5.4444,5.5404,5.6583
MB-0534,5.0752,5.7508,5.3152,5.4044,5.4665,7.3167,8.4447,5.7689,12.8532,5.5663,6.9896,7.0514,7.5102,8.1519,5.7144,5.8666,5.4708,5.5891,5.7987,12.1001,12.3655,5.7329,5.3844,8.3875,6.1322,5.4345,6.3571,9.0502,9.6925,11.5191,7.6324,5.347,6.1502,5.2263,5.2623,5.0059,8.8624,5.4917,8.9865,7.6705,5.5265,9.7277,6.1711,6.9677,6.8052,7.2069,5.6117,9.6219,6.931,5.8651,6.6595,6.8192,5.6736,8.1843,5.2427,5.7478,8.836,7.146,6.0939,7.0976,9.8894,6.2007,5.8963,5.4371,9.0548,5.4796,5.6949,7.9831,5.6926,7.0465,10.2084,6.8454,6.8558,10.2216,8.8391,9.2263,8.7753,8.1173,8.1695,5.3718,8.548,6.3562,5.4524,6.0455,8.4737,5.8566,5.3731,5.9861,6.5242,6.8172,5.4093,7.9382,10.4187,6.3128,5.184,5.3616,8.5642,5.5627,5.4739,5.5555,5.5642,6.7074,5.673,5.0995,9.6143,5.5829,9.7218,10.7016,11.6463,7.1653,11.844,8.745,7.891,7.9419,5.3941,7.3079,9.454,8.1249,5.6218,13.3398,5.6831,7.8955,5.2489,9.3158,6.8062,6.4002,5.341,8.7474,7.3669,6.473,8.8798,9.33,6.5236,12.3208,8.123,5.355,8.2523,5.4607,5.9676,6.3028,5.7295,7.2223,7.7125,7.9441,7.6426,5.846,5.4126,8.8057,8.9685,5.912,5.7347,5.9388,5.7044,5.9278,5.2727,7.072,7.4754,9.9231,7.1659,12.2872,5.6748,6.7756,6.589,8.2819,5.1785,9.6019,9.0101,5.5752,6.2735,7.3131,9.9147,12.5818,5.2641,6.2189,6.1428,5.4191,9.6317,8.58,11.1815,6.0727,5.2106,5.6125,6.7648,7.3468,6.3151,6.9532,5.4941,8.8959,5.4028,8.8271,10.9553,5.8998,5.9879,5.3455,8.4258,5.6605,9.3967,10.68,7.0706,5.9314,10.0632,9.0844,11.1262,6.4758,6.3043,5.6987,5.3246,5.5095,5.5045
MB-0535,5.558,5.1535,5.4304,5.6987,5.3715,7.6439,5.7482,5.4563,5.7147,6.4778,6.3198,8.3157,8.1684,5.4662,5.1098,5.0748,6.0724,5.6153,5.5715,5.963,13.7317,5.4172,5.3294,5.4187,6.3389,5.3969,6.0266,5.7842,6.4389,6.5531,5.6301,5.8766,5.5387,5.8108,5.2603,5.2925,6.1192,5.5956,10.2149,5.1884,5.6314,10.6812,5.8247,8.264,9.011,5.3688,6.1551,6.3467,6.1948,5.7441,5.7233,5.5647,8.1153,9.5083,5.3241,5.819,10.6439,5.6176,5.1911,5.3664,5.5968,5.6422,6.6902,5.8009,5.548,5.5665,5.2771,6.4244,6.0465,7.6821,7.2026,6.8612,8.964,6.2622,10.4118,5.9533,6.2772,6.9685,5.4055,5.7497,7.0221,7.85,5.5919,7.7139,5.5238,5.6381,5.48,6.2213,8.6984,5.392,5.2691,7.2047,11.3739,5.3073,5.4449,5.3086,5.7005,5.2738,5.2807,5.9641,5.1622,8.2868,6.6525,5.3683,6.1703,6.2515,8.6888,6.5781,6.404,6.1405,8.8579,5.5787,8.7599,9.2527,5.9408,6.0728,11.0362,10.0275,5.5387,7.3068,5.3761,9.6372,5.4184,8.214,5.4649,5.7518,5.2152,7.3189,6.4061,7.9595,6.6919,5.6154,5.2939,13.9228,6.7633,5.6442,12.5293,5.6283,5.5046,5.7863,5.6311,7.5028,5.9706,5.65,5.5226,5.4205,5.3185,7.7379,8.9838,5.272,5.693,5.5833,5.2838,6.7307,6.1332,7.6317,8.8967,6.3735,5.8892,7.016,5.6078,7.4211,6.2588,6.8216,5.4628,6.522,5.7059,5.815,6.0872,6.0213,10.9512,13.4761,5.6195,5.9027,5.7132,5.4795,10.305,8.555,11.5785,6.058,5.1221,5.3164,9.2475,7.6712,5.3856,6.4334,5.46,6.8676,5.6373,5.7951,5.5735,6.3685,5.9186,5.1827,5.8999,5.723,5.9613,7.4842,11.6669,5.4959,6.8804,5.8944,11.088,9.7563,5.7065,5.4551,5.3434,5.5903,5.4677
MB-0536,5.5711,5.4483,5.216,5.9661,5.3289,9.3583,5.8353,5.495,5.8527,7.5504,5.2335,7.5621,6.2777,5.2634,5.3176,5.1355,6.2186,5.3068,5.6375,10.6291,9.9876,5.8897,5.3212,6.1132,5.5392,5.4195,6.1347,5.8212,6.6819,10.2218,5.5359,5.7177,5.5855,5.3206,5.4829,5.3747,6.1854,5.2253,7.9526,5.2561,5.6264,11.0197,5.5886,5.6965,7.8558,5.9222,5.499,6.1527,5.7646,5.6163,6.0585,5.1601,6.6635,10.5342,5.3824,5.7018,9.7843,5.622,5.1308,5.78,6.921,6.7263,5.852,8.1198,5.651,8.3831,5.09,5.3938,5.2239,7.427,7.8119,5.2388,5.5452,5.5868,10.1217,5.6417,5.6876,6.5156,5.4537,5.4336,7.7022,5.7059,6.3646,5.7372,5.6828,5.2952,5.3543,5.4818,6.2001,8.7361,5.5812,9.0044,10.7332,5.1062,5.3634,5.743,5.4322,5.429,5.3443,5.2069,5.2119,7.2553,5.2435,5.2788,5.9917,6.1684,7.4506,6.699,5.8816,5.7503,7.5628,6.4587,5.8497,8.8108,6.4593,5.551,6.0865,7.3357,5.2719,5.5912,5.3014,5.1433,5.2828,6.8173,6.8611,6.082,5.3014,5.7835,7.04,5.299,5.9769,5.4491,5.3535,9.2121,6.4264,5.2667,7.0625,5.8412,6.9315,6.7345,6.0783,6.7917,5.3429,5.8144,5.4301,5.6538,5.1421,8.835,7.2332,5.397,5.3273,5.3162,5.3802,6.1578,5.0276,8.6312,8.768,6.901,5.3843,6.6216,8.17,5.4801,6.5348,6.0006,5.4716,7.3199,5.4019,5.4921,5.4167,5.4385,11.8913,12.3921,6.7716,5.2278,5.5606,5.6061,9.7152,7.5897,10.2435,5.9434,5.6391,5.214,8.9076,5.7321,5.5802,5.5704,5.45,6.0194,5.4187,5.6456,5.7118,5.7536,6.5355,5.2684,5.5943,5.2309,5.76,5.763,9.1488,5.3457,5.489,6.2073,11.1357,6.4596,6.7699,5.5735,5.7574,5.2826,5.4381
MB-0537,5.7595,5.5805,5.2237,5.418,5.4262,6.6345,7.5254,5.5483,13.1668,6.0835,6.8781,6.387,7.084,5.5618,5.2671,5.3377,5.8121,5.3252,5.6221,13.1675,11.7211,5.4752,5.195,8.1713,6.3113,5.6002,5.798,8.9918,9.4454,8.0907,6.4205,5.5583,5.4278,5.6618,5.2665,5.1452,10.5063,5.2602,10.0115,6.8966,5.6307,9.9045,5.8777,8.1801,5.7985,5.8103,5.3117,8.229,6.3541,5.6935,6.2627,6.6496,8.0047,8.4867,5.2559,5.7216,10.505,5.8153,6.1527,6.0443,7.1202,5.5651,5.5675,6.2919,8.4609,5.6217,5.3914,7.3553,5.4197,6.9396,10.5099,7.0355,6.4118,8.524,9.5601,7.8261,7.0916,8.0988,7.716,5.3384,8.5051,8.4079,5.284,5.7434,8.0953,5.4309,5.3393,6.7842,6.6672,6.1147,5.7044,10.2738,10.9901,7.6236,5.5625,6.254,6.7147,6.7269,5.3665,5.8086,5.6454,7.6233,7.301,5.7189,8.2439,5.4593,7.0893,9.1488,9.9234,6.38,10.6698,6.5987,7.9183,8.706,5.4469,6.527,7.1666,8.5901,5.4165,13.7077,6.3762,9.1325,5.4564,7.503,5.6684,6.8982,5.2613,7.0646,7.6155,5.675,7.7289,8.1415,5.9909,14.1698,7.8136,5.4085,9.9355,5.7614,5.8744,6.0188,5.7882,7.5323,6.1556,6.4845,6.4112,5.7399,5.5237,8.3629,8.9516,5.7272,5.4709,8.6049,5.4587,5.8443,5.1087,6.6832,8.1069,10.5653,6.1802,10.9314,7.1992,6.3464,7.2918,6.7394,5.1612,7.7323,7.4275,5.348,6.984,8.3411,5.8455,10.5217,5.2257,5.2913,7.404,5.4089,9.7187,8.7261,11.5631,5.8781,5.3406,5.4232,7.3184,6.5276,5.612,6.3358,5.6088,8.7801,5.4494,6.079,9.5626,6.4126,6.4083,5.3628,7.5315,5.8907,10.0889,9.7871,8.9805,5.822,9.3515,8.6225,12.2552,7.6811,5.5907,5.6518,5.3681,6.0812,5.1556
