original_gene_id,hugo_symbol,mean_abs_shap_basal,mean_abs_shap_her2,mean_abs_shap_luminal_A,mean_abs_shap_luminal_B,mean_abs_shap_normal,mean_abs_shap_overall
10874,NMU,0.001387272831873932,0.0016773065348912762,0.0011843163616764353,0.0011477128308581773,0.0018515594864087822,0.0014496336091417207
10884,MRPS30,0.005679559534636568,0.008406719112001061,0.010887319738380231,0.010152050285759745,0.004377921683536275,0.007900714070862777
10913,EDAR,0.003070001620803085,0.004392423779501515,0.005140906957415233,0.0052716013024327515,0.0019050298263284231,0.003955992697296201
10916,MAGED2,0.002379118808698471,0.0032856937468804057,0.0042593254626081285,0.0037167722975351234,0.0013959614880131423,0.003007374360747054
10940,POP1,0.0020310539260237175,0.0032613313512579413,0.0030964646191701047,0.0028858053922593053,0.001899752729583281,0.00263488160365887
10950,BTG3,0.0029772686732479656,0.003877689170189618,0.004759215379529135,0.003962034250644274,0.0018116208450891598,0.003477565663740031
10974,ADIRF,0.0011504652088093277,0.0032114027445456026,0.0022133610190669473,0.002472779305642397,0.0013303004300894445,0.0020756617416307437
10991,SLC38A3,0.0017386837675369303,0.0032293432689647667,0.0030209456418301022,0.002751488423884215,0.001395135379342103,0.0024271192963116234
11001,SLC27A2,0.0019215904964702722,0.00331816716179781,0.0019685402354006516,0.0017065563960363588,0.0015251968163358717,0.0020880102212081928
11004,KIF2C,0.001992730091216683,0.0014495907854613836,0.0018818236799237626,0.0014116057680135978,0.0009716245966686767,0.0015414749842568207
1101,CHAD,0.002370467299788091,0.002871415714617424,0.0037616506595928834,0.0025987790056275018,0.001744062294250533,0.0026692749947752866
11013,TMSB15A,0.0047102569422112685,0.003834368118239702,0.004410972626961128,0.005315349293212117,0.0021764285838949053,0.004089475112903825
11026,LILRA3,0.005721609308641783,0.008588333844764545,0.01055613414529418,0.011928583120771802,0.0037584577192529673,0.008110623627745056
11057,ABHD2,0.003568850143504263,0.0038252259567677672,0.0033778961295705214,0.00288317160947397,0.0015987564977889082,0.003050780067421086
11059,WWP1,0.002354990476313988,0.0034208709267962065,0.0028572797684878236,0.0027773367078344326,0.00128152530739572,0.002538400637365634
11065,UBE2C,0.0030634058972882263,0.004058803410291382,0.004756853117342675,0.0048431934763006395,0.00230698960673605,0.003805849101591795
11067,DEPP1,0.002927710758409522,0.0034889096363905463,0.00453722199389914,0.0032393882219519336,0.0022107295206864404,0.003280792026267516
11081,KERA,0.004270928021016728,0.0062158424397673155,0.007846890781687285,0.007096550420772294,0.0036257489335159462,0.0058111921193519135
11098,PRSS23,0.003235246345848382,0.004007868215243312,0.005172742469138642,0.005306855222756084,0.002143974498845819,0.003973337350366447
111,ADCY5,0.0011843681303871608,0.0015264428896254818,0.0013261838595439203,0.0013187628085660752,0.0008269774178674887,0.0012365470211980255
1111,CHEK1,0.0018403633877649586,0.001987943765271756,0.0027780066352027424,0.002579331360347537,0.0010878973523649194,0.0020547085001903827
11122,PTPRT,0.003752282158844448,0.005421168175731493,0.006605232022349772,0.006724429600710083,0.00281573717384006,0.005063769826295171
11130,ZWINT,0.004645287695637409,0.004981061340101825,0.005615100961574858,0.005503483078627784,0.0021980328241647143,0.004588593180021318
11131,CAPN11,0.002548967279907558,0.0029652824158368095,0.0027669391401486465,0.0024978162276892185,0.0010938883281083895,0.002374578678338124
11135,CDC42EP1,0.0024021449536532316,0.00244755402076122,0.002519123070062877,0.0028111032276020276,0.001463244486020849,0.002328633951620041
1116,CHI3L1,0.0020451025326118223,0.0017757564776535574,0.0015424490433273656,0.0014720092568087293,0.0014867518088578383,0.0016644138238518628
1117,CHI3L2,0.004774834458199561,0.0029389775405492327,0.002808071700519765,0.002454481181548209,0.0015660035073681118,0.002908473677636976
11170,FAM107A,0.002822011240619458,0.0032378849395700558,0.004252674240375694,0.0038622668222981506,0.001463157210524151,0.003127598890677502
11185,INMT,0.0026177334625354202,0.003603390477044608,0.0046643786884397005,0.0038723105958356338,0.0018433307802224266,0.0033202288008155577
11197,WIF1,0.0018035664025257646,0.0019512683355008666,0.0017897487558159657,0.0014224468410576998,0.0012614852980723694,0.0016457031265945331
11202,KLK8,0.0018954674174635761,0.003970799992360725,0.0035422527722270927,0.004189426155325163,0.0022533363065205337,0.003170256528779418
11226,GALNT6,0.003362435992623479,0.0021496377043202044,0.0025861893766693346,0.0019763128168300316,0.0014583223620034539,0.002306579650489301
11227,GALNT5,0.0031883150759107227,0.003973088447424993,0.005028970966690724,0.004250124153575177,0.0019796127562009707,0.0036840222799605178
1124,CHN2,0.006466631775131168,0.009758058758871367,0.011664259296983016,0.01326864713554307,0.0043131851709173,0.009094156427489185
11240,PADI2,0.0024636973061911895,0.00425921266084197,0.0038109023217772152,0.0040151644163440746,0.0021068370572749,0.00333116275248587
11247,NXPH4,0.002252929430192421,0.004738135900921151,0.0038671154522578687,0.0035824353239467285,0.002286638583567278,0.003345450938177089
112476,PRRT2,0.0032941195764398415,0.004699166472093163,0.005594343977234972,0.005894142139608476,0.003140582359965346,0.004524470905068359
11248,NXPH3,0.001969782513054604,0.0027118078106137694,0.0030803544172995573,0.0033372453944285874,0.0020482519439072064,0.002629488415860745
11254,SLC6A14,0.0011977371924794976,0.001202541535385045,0.0012995868270864095,0.0009694025789588923,0.0006655132178699088,0.0010669562703559507
112609,MRAP2,0.0010257203274766998,0.0015696454434747076,0.0015517279346458747,0.0015045912640290601,0.0006562804750555471,0.0012615930889363779
112616,CMTM7,0.001403402716397991,0.0017268933361259788,0.002159744170682989,0.0021419900137223968,0.0019930014089773497,0.001885006329181341
112714,TUBA3E,0.0032625596319753487,0.004851398499451653,0.006136324956961934,0.00534706034950745,0.0023447676294275524,0.004388422213464788
1128,CHRM1,0.004257773631567888,0.0043167315264313125,0.005259427460968125,0.004926428972215509,0.0017778309853191262,0.004107638515300392
112817,HOGA1,0.0019554762819704494,0.0032899653568937404,0.002587492116248458,0.0027905892556448204,0.0016117668885526632,0.0024470579798620265
11283,CYP4F8,0.004297376576007583,0.004705786258018425,0.005716805835571596,0.004539614479250705,0.003329331359904564,0.004517782901750575
1131,CHRM3,0.0029517145833398775,0.002957770320081286,0.003145351800994439,0.003943460562322251,0.001688792360967041,0.002937417925540979
113115,MTFR2,0.00448681533075945,0.005571624326241632,0.006663396812436881,0.00702386774046387,0.0034995359869708933,0.005449048039374545
113130,CDCA5,0.002432520111524356,0.003078911686286587,0.0034945707161381802,0.004271111966169324,0.0015408318644997076,0.002963589268923631
113177,IZUMO4,0.0020168129296056127,0.003947762891821805,0.0033378987262150813,0.003024871631781162,0.0016789675051747473,0.0028012627369196816
113220,KIF12,0.004820453647044085,0.005708811679247657,0.0080582420504205,0.006946772331431816,0.0034444153860472304,0.005795739018838258
113230,MISP3,0.0034561544929626892,0.0037225472732430667,0.005215527163510596,0.00425367889511485,0.001855505822992701,0.0037006827295647813
113235,SLC46A1,0.002626183259299603,0.0027685743196150894,0.0034027863883962927,0.0035905075711101853,0.0011215431886477305,0.00270191894541378
11339,OIP5,0.0029582391662861295,0.002927718413826031,0.003932951848056507,0.0032423936508273713,0.0018860721382021645,0.0029894750434396405
11341,SCRG1,0.0022919703999406816,0.001532334645899851,0.0019904842208022617,0.0016570613300849711,0.0012112740256215958,0.0017366249244698724
113457,TUBA3D,0.004106284052884998,0.0049570023323790525,0.006476400896324449,0.005491572294206626,0.0023113004716472747,0.00466851200948848
113730,KLHDC7B,0.0036439099907585506,0.004422059953821171,0.005161251967464972,0.005194733044901934,0.0028572206835032637,0.004255835128089978
1138,CHRNA5,0.0018040498417255478,0.0021701865809174697,0.0019183482341720293,0.0015959238248623182,0.002088157759432827,0.0019153332482220384
113802,HENMT1,0.0028767001672779895,0.003191508189009679,0.0039666506859152625,0.004530687669183175,0.0016503607099418133,0.0032431814842655837
114770,PGLYRP2,0.0011159305800573702,0.0020919587921463317,0.0016970726859305495,0.0017355873385869328,0.0011128900919945787,0.0015506878977431526
114793,FMNL2,0.0010811295415414856,0.0013104629946657713,0.0012608527481069102,0.001124244749828597,0.0011651523629715964,0.001188368479422872
114815,SORCS1,0.0034039021903999743,0.0030020128552207736,0.0038485613951808563,0.004469798674126442,0.0018151473567367942,0.0033078844943329687
114818,KLHL29,0.0015442468273583788,0.0017653401111879688,0.0015135762441389614,0.0010489790041113313,0.0010123168976116433,0.0013768918168816566
114899,C1QTNF3,0.0015868221252304112,0.0013138596537765918,0.0017429452300553661,0.0015555481294660973,0.0009388313673527077,0.0014276013011762347
1149,CIDEA,0.0008530384649361586,0.0008394077105047928,0.0008858754398363167,0.0007498530557491569,0.0005329679879509918,0.0007722285317954834
114905,C1QTNF7,0.0011621688981734639,0.0020188576657130647,0.0020643822268684667,0.0019877915039623285,0.00133410176215261,0.001713460411373987
115,ADCY9,0.002101375063614392,0.0042723525441056035,0.003470060619801109,0.004603486315242384,0.00197669760371201,0.003284794429295099
115019,SLC26A9,0.0012073191571716877,0.0008361819693353845,0.0009547809322824176,0.0008513189365399182,0.0010642861847211537,0.0009827774360101123
1153,CIRBP,0.003147696227174794,0.002302274808922751,0.0022787198888933246,0.0017880966290561404,0.0012970109585704814,0.0021627597025234984
115399,LRRC56,0.002394119761973638,0.0028649958501562158,0.0031525036592234485,0.0027254386327891875,0.0023405424167003397,0.002695520064168566
1154,CISH,0.0034607767955654773,0.004214414155421068,0.005014619408821578,0.004263096565538854,0.0023153954734035204,0.003853660479750099
115677,NOSTRIN,0.0007498184262069117,0.001301413768786808,0.001420023383139746,0.0015117807159382645,0.0008185335924357773,0.0011603139773015015
115811,DRC10,0.002171538718045203,0.0017310091429919505,0.0016890817598659358,0.0014216537707198156,0.0011328445995838013,0.0016292255982413412
116173,CMTM5,0.0008892864966178211,0.0009824314085116828,0.0008142218621141696,0.0007723870718749552,0.0006042944932019097,0.0008125242664641077
116285,ACSM1,0.0037270397405851623,0.004941966588665817,0.005913646774171393,0.004678706073216621,0.0025848545081146312,0.004369242736950725
1163,CKS1B,0.007045092415420622,0.009212500076547276,0.011124916985485636,0.009998251402446595,0.0038926137987756676,0.00825467493573516
116379,IL22RA2,0.0017968168889973297,0.0022589225252275906,0.002967699504125096,0.0024949518356313797,0.0016189048520565583,0.002227459121207591
1164,CKS2,0.002176816043624222,0.002136743283754139,0.0026060036748577916,0.0017622790194271282,0.0011761440082278304,0.001971597205978222
116835,HSPA12B,0.001005285684430035,0.001454981822761911,0.0012327068994914547,0.0009588805958648856,0.0007517179344439449,0.0010807145873984463
116844,LRG1,0.0021892754519778493,0.002197703461322264,0.002419592463155958,0.0019425551275463907,0.0010502684738918798,0.0019598789955788684
117195,MRGPRX3,0.002583454454412272,0.0029204061929725246,0.0035709658493292187,0.0025487866620400477,0.0024602202334047755,0.002816766678431768
117245,PLAAT5,0.0025302563288093147,0.0031865101430879833,0.0038199700470100276,0.0032056089690539065,0.0016814400683091203,0.0028847571112540706
117247,SLC16A10,0.0060532849982561105,0.007984962694520129,0.009784783312709872,0.0108078345278785,0.0035603876681703484,0.007638250640306992
117248,GALNT15,0.001429200409035573,0.0017656376873562106,0.0020635243042053425,0.002094754588889763,0.0015872627076421895,0.0017880759394258156
117286,CIB3,0.0012804283084272487,0.0017470598300112013,0.0016771542893935707,0.0017061441821551164,0.0009755999712634489,0.0014772773162501172
1183,CLCN4,0.0030364149754030087,0.00183116937365146,0.0025614504772440054,0.002368901556260515,0.0016767866250519097,0.00229494460152218
118430,MUCL1,0.003990539602971042,0.0035534742351767644,0.003801637092860175,0.0033322244067958843,0.002390533462399974,0.0034136817600407673
118491,CFAP70,0.005543947970729605,0.007134246352677428,0.00836228108843146,0.007176097209145789,0.003384766454808255,0.006320267815158508
118611,C10orf90,0.003065495562741401,0.004280537942172202,0.0053715743849273405,0.005560433456728171,0.0021075146368610717,0.004077111196686038
118738,ZNF488,0.0017484152174193442,0.0019876329737904585,0.0024140114136890845,0.002021165124104146,0.0013324756344392378,0.001900740072688454
118980,SFXN2,0.004205875901033618,0.0025587068909049735,0.0032755459966269476,0.00280267776732327,0.0027032723349566714,0.0031092157781690962
