original_gene_id,hugo_symbol,mean_abs_shap_basal,mean_abs_shap_her2,mean_abs_shap_luminal_A,mean_abs_shap_luminal_B,mean_abs_shap_normal,mean_abs_shap_overall
1153,CIRBP,0.00816557334571501,0.0012130527382394074,0.008004737178731486,0.0040126937793938475,0.005386664136610808,0.005356544235738113
115399,LRRC56,0.0023470337890680827,0.0009977407897496023,0.015366749380713631,0.0005054401645295735,0.013512005708407184,0.0065457939664936154
1154,CISH,0.0014812563889099507,0.00041943994686471805,0.01459363609720937,0.006757438611961501,0.00677406234487595,0.006005166677964298
115677,NOSTRIN,0.0033643528312798975,0.002403928745723838,0.00776562722360233,0.002887568803393463,0.0008902185254883019,0.0034623392258975655
115811,DRC10,0.009094679732378822,0.00013848489979502302,0.003022795867129078,0.005009658763942544,0.0012006406299267163,0.0036932519786344368
116173,CMTM5,0.0029638071074107094,0.0046214571695692395,0.00017480062573910782,0.004857526085085543,0.006340468267306299,0.0037916118510221792
116285,ACSM1,0.003552585470844503,0.005483665099385067,0.010422897250967773,0.00716853261045525,0.005185367291750369,0.006362609544680592
1163,CKS1B,0.012727838932752714,0.001371462302739353,0.016202074794667665,0.016635350457005066,0.011789610793474084,0.011745267456127776
116379,IL22RA2,0.01294972078340017,0.0007800861349949173,0.01537476277387529,0.004515836196154461,0.007721056704516908,0.00826829251858835
1164,CKS2,0.008420753475685874,0.0036689242269904773,0.011994889230808839,0.002414055463803226,0.002508982757540403,0.005801521030965763
116835,HSPA12B,0.0008693852654529593,0.007677276628892194,0.004224222718971992,0.0012555898311009106,0.003067023355643006,0.003418699560012212
116844,LRG1,0.002690049247804632,0.003634888861265794,0.0005470202048061211,0.0060115764976453835,0.000860396504953058,0.002748786263294998
117195,MRGPRX3,0.000320348172039583,0.005958811864149761,0.0040740218725586275,0.011054163130220517,0.020766811880427984,0.008434831383879295
117245,PLAAT5,0.0005530385204613316,0.008738084949312355,0.008605963182258954,0.006197391606279172,0.00577645112303504,0.005974185876269371
117247,SLC16A10,0.0022083156340352047,0.005574506532314315,0.010115739310547224,0.017865436506421785,3.322426667655788e-05,0.007159444449999018
117248,GALNT15,0.0053839537352601205,0.002978337201775085,0.0008653798395142433,0.0050431876536016045,0.004184386765623041,0.0036910490391548188
117286,CIB3,0.000754947616684376,0.003313336115465926,0.004140370559735156,0.008881456739188985,0.0006727709415735476,0.0035525763945295982
1183,CLCN4,0.0076032993995480014,0.001789501645688159,0.0018525387789205356,0.0017575090713512044,0.005782766095363718,0.003757122998174324
118430,MUCL1,0.005447125643541414,0.01001359054178428,0.0006802898836790704,0.009544216026212353,0.005658092208732898,0.006268662860790003
118491,CFAP70,0.005855912794908273,0.008751143882991357,0.008982102309607318,0.006842904035384268,0.0007560377202375337,0.00623762014862575
118611,C10orf90,0.0020004767459166645,0.0015691812551610884,0.007057575066436565,0.017471659277065073,0.009982862923379798,0.007616351053591838
118738,ZNF488,0.001631166007795199,0.001556010834075532,0.004269104538935858,0.012444304090515326,0.013526272217314282,0.0066853715377272385
118980,SFXN2,0.009367961903012425,0.006344177592168006,0.010622102722057124,0.00019383021250268692,0.007404596894759857,0.00678653386490002
119,ADD2,0.0015163185322573057,0.010782423076232924,0.0010882130331911607,0.006182029858581821,0.004172320034575241,0.004748260906967691
12,SERPINA3,0.006961760843180354,0.02849699320812742,0.006422658558604706,0.009153480750075353,0.005959181607179243,0.011398814993433416
120071,LARGE2,0.006664505933736573,0.009365029249456525,0.008814851898956031,0.0039056835112623216,0.002208664365840071,0.006191746991850304
120224,TMEM45B,0.011942788085951977,0.014816622641647854,0.001479167902204796,0.011557893557684731,0.007204763665505564,0.009400247170598983
120379,PIH1D2,0.007990251141703139,0.009236950127320615,0.015371567935354895,0.013239423378049,0.000885420858222931,0.009344722688130115
1215,CMA1,0.006276957293971927,0.001272039056479283,0.006888061267179127,0.00293800419419721,0.00359908358908175,0.00419482908018186
122481,AK7,0.0016545031078656937,0.003743420592938923,0.012695697567741429,0.005192570918781053,0.005414222742414801,0.005740082985948379
122618,PLD4,0.005580865993809048,0.0032718694082312684,0.008462492158139876,0.005862898027522755,0.006253290112116109,0.005886283139963812
122773,KLHDC1,0.004986471546566677,0.007549203884208537,0.0007470188660479427,0.008006942145039385,0.005275854496952267,0.005313098187762962
122970,ACOT4,0.006406200630739041,0.0025243651405748215,0.0021714779610475113,0.006442809729485222,0.0003894779978357933,0.0035868662919364773
123099,DEGS2,0.009606137928005633,0.0005508701299413471,0.0036562555028194998,0.00549068239925706,9.169023411640681e-05,0.0038791272388279895
123872,DNAAF1,0.004798688487824165,0.004451283716982906,0.01690856961331334,0.01249760592336037,0.004063620591685261,0.008543953666633209
124093,CCDC78,0.007756612891504184,0.00521137125100576,0.002339470858081088,0.010788320019862126,0.005903719284522221,0.006399898860995077
124220,ZG16B,0.001865092434024277,0.005398196912709381,0.004050322455397264,0.006214751007725719,0.003001742387616977,0.004106021039494723
124274,GPR139,0.004246708411336172,0.007651257860509165,0.005082878958217184,0.004891854878315612,0.006570152409295235,0.0056885705035346745
124359,CDYL2,0.00199368772211867,0.0001600769124692792,0.010480758862970606,0.0032539420189564502,0.00539330144494568,0.004256353392292137
124540,MSI2,0.003546305332978433,0.00932957896196392,0.005947461879463381,0.009902111199758853,0.0029737291080377828,0.006339837296440475
124817,CNTD1,0.0034222997353626342,0.008686646048053429,0.007431866880245493,0.025222852141069427,0.012526656815517916,0.01145806432404978
124976,SPNS2,0.003069073506627059,0.013872684540900787,0.0007274988330283117,0.018234661834343087,0.0067034871676998255,0.008521481176519814
125,ADH1B,0.004050652967959779,0.003743795445340849,5.319737718358058e-05,0.002305231517279286,0.0026652164957660755,0.002563618760705914
125113,KRT222,0.0023265424966112027,0.017318838940759772,0.004861816122909302,0.010172561193027516,4.219579784028984e-05,0.006944390910229617
1258,CNGB1,0.00822591664051492,0.0035518441223799453,0.014555912090497945,0.006374895380369188,0.00915275863480836,0.008372265373714072
1259,CNGA1,0.0035303511854969973,0.0016879887197672138,0.0038431334361603707,0.006252789642711813,0.008253756575539005,0.00471360391193508
126006,PCP2,0.0021030288670075077,0.010123340675488866,0.000297758539924882,0.00836404750350307,0.004160199684705805,0.0050096750541260265
