Entrez_ID,HUGO_Symbol,Mean_Abs_Linear_Weight,NonLinear_Importance,Coef_basal,Coef_her2,Coef_luminal_A,Coef_luminal_B,Coef_normal
1048,CEACAM5,0.019359578571906844,0.002014734135895987,-0.030202884013182208,0.01863293645330886,-0.00483439897561048,0.029766009976458244,-0.013361663440974418
5241,PGR,0.0193097040507348,0.0071529036676110285,-0.007694935739568284,-0.008280391466979096,0.048274260126837,-0.014344796961623286,-0.017954135958666337
1908,EDN3,0.019249765368628286,0.003375417769293273,-0.0002463690670427461,-0.013393314541621487,-0.013401709008958198,-0.021083020803948284,0.048124413421570714
65266,WNK4,0.01917485342851574,0.01173454470672282,-0.004817251711079464,-0.025004363852575047,0.03736698089011377,0.010570152681175584,-0.018115518007634838
730,C7,0.019171506126760364,0.030000571997484893,-0.012287861836786842,-0.018834261729106197,0.029708767232150685,-0.01680664175100787,0.018219998084750225
866,SERPINA6,0.01896648181681511,0.023491958963402438,-4.7789583087844405e-05,-0.04736841495894993,0.013626521571832464,0.022650134381494217,0.011139548588711093
1602,DACH1,0.018840671744242483,0.008592529183002776,-0.003337103509419772,-0.03919031402055754,0.03520722570244052,0.011894453658165688,-0.004574261830628893
117195,MRGPRX3,0.018750103959068322,0.0021757639996273248,-0.019331995651754794,-0.00324775688725595,-0.02429550735866006,0.004003990410757356,0.04287126948691345
2920,CXCL2,0.018710543306516066,0.003438804756341887,0.000759372452551952,-0.02346779962219256,0.0164612474769315,-0.0233085586440976,0.029555738336806713
10562,OLFM4,0.01860217175057989,0.0032606872197373507,0.00431012167732325,-0.046505429376449726,0.00311862474475451,0.02327070155693821,0.015805981397433763
2173,FABP7,0.01859025504160746,0.006293003976474716,0.03655423518317386,0.00451441096497943,-0.025661829423660423,-0.020813808180358228,0.005406991455865359
79192,IRX1,0.0183017100205611,0.03140730017805736,-0.0001103601839644911,-0.006850685783993168,0.030906031331141157,-0.0387932290834451,0.014848243720261597
3887,KRT81,0.0180301920248161,0.013744548083080817,0.026838081172125744,0.01121954790028498,-0.021412760558205925,-0.023662719503834324,0.007017850989629526
342667,STAC2,0.017980138983072682,0.005654468108181919,0.00400547296687075,0.00985116366920039,-0.017706181098455405,-0.027244166359226305,0.03109371082161057
2925,GRPR,0.017940572286114106,0.011664003157578517,-0.006706299330491239,-0.03676073789066393,-0.0013843934941300956,0.0198543393247591,0.024997091390526166
152110,NEK10,0.01792528058456355,0.012535050143341386,-0.026928044099342692,-0.007995793055778968,0.03259013129998267,0.012223070161426205,-0.00988936430628722
8190,MIA,0.017797664330834247,0.05857553182464566,0.009212839659948504,-0.018940646804045155,0.011502117072369093,-0.025553514023040454,0.02377920409476801
1620,BRINP1,0.017725388395381902,0.00683780397106966,-0.005385425922194972,-0.007331773584073166,0.011702413494951935,-0.03159627148218661,0.03261105749350282
58503,OPRPN,0.017655912514736274,0.0008247186687259896,0.02862888736967744,-0.03625726052489071,-0.007882520761949983,0.002605929527533357,0.012904964389629894
23532,PRAME,0.01754416681804663,0.005094057979408383,0.01816727449304989,0.010978997378877368,-0.02021944030048525,0.014714145173189318,-0.023640976744631326
143941,TTC36,0.01739552295518965,0.029441814307253802,-0.02449774452680314,-0.003974712200119234,0.03708709130625255,0.006401716081721572,-0.015016350661051744
85320,ABCC11,0.017369985802645076,0.023375411208141374,-0.042601130059093634,-0.0008238344475190607,0.020867370340125604,0.004132790835188246,0.018424803331298843
90865,IL33,0.017345687510272427,0.011126709178285553,-0.005363010117926198,-0.02500396602276351,0.00605152224604469,-0.012997242634991359,0.037312696529636376
92291,CAPN13,0.017330677644547564,0.005946734217878563,-0.01765356375709372,-0.003237965630259026,0.031064450274628362,0.012262243836740554,-0.022435164724016167
362,AQP5,0.01727998474646855,0.004822601518287759,0.008719661313236315,0.024774033971867133,-0.012954778023878897,-0.030245183842292477,0.009706266581067926
771,CA12,0.017159589856540473,0.008167726133197193,-0.010612872118846348,-0.016661950373774458,0.017163809426242824,0.025735165215108362,-0.015624152148730377
29968,PSAT1,0.016979291665458564,0.030745332893230205,0.02598658037174827,-0.013864128617589245,-0.028584100546057166,0.006749060807169031,0.00971258798472911
158046,NXNL2,0.016974828499868377,0.018043886426751286,-0.020201141908168643,-0.019249539362923077,0.0320735852817113,0.010363485967959638,-0.0029863899785792227
57016,AKR1B10,0.016829649374684442,0.01316861053509637,-0.009449137250840779,0.0420741234367111,-0.0021758255659295577,-0.008194151882451511,-0.022255008737489257
146894,CD300LG,0.01680083083783374,0.0022837856506742224,-0.009105255890703079,-0.019231409714143763,0.004068489982038188,-0.013665411489737506,0.03793358711254616
11202,KLK8,0.01668859118021035,0.0031919428355956765,0.0055208319446072174,0.02835947628855393,0.007841169717364729,-0.030410539416287862,-0.011310938534238011
79919,MAB21L4,0.0166741617890082,0.03252768585096813,-0.012751952355515624,0.02767619002679858,-0.015467883268679853,0.014009214445721917,-0.01346556884832502
81706,PPP1R14C,0.016555013422448257,0.07972264819940464,0.0304175051815457,0.01097002837457494,-0.004930511204706748,-0.03381277773208695,-0.002644244619326942
4036,LRP2,0.01652265677876678,0.008473326540170856,0.002047705306745399,-0.014842304011146012,0.024448491205751054,-0.026464337935770944,0.014810445434420502
3899,AFF3,0.01644394052825903,0.021594220112649953,-0.013372508951474418,-0.027737342369173155,0.008594374404696589,0.02903451078360456,0.003480966132346422
90019,SYT8,0.016392144074837918,0.00489148503784884,0.0001743842812039209,-0.021578982090830486,0.012561186483527465,-0.019401378096264306,0.0282447894223634
79948,PLPPR3,0.01615027916496578,0.01031627560526369,0.004357059765823973,-0.009786645673863115,0.007652182822171159,0.028366455324419323,-0.03058905223855134
