gene_symbol
ZMPSTE24
CDKN1B
AKAP8
FSTL3
CSAG2
STUB1
STAG1
NET1
UBE4B
EFS
PRSS16
CDKN1C
SIGMAR1
BET1
CWC27
SAP18
SMNDC1
BCAS2
LILRB2
EIF1B
CDKN2A
SPEG
SF3A1
TRAIP
DNAJA2
BCKDK
MAEA
APC2
PAK4
MARCHF6
ADAR
CDKN2B
KATNB1
SNAPC5
APBB3
ZNF267
CCNO
CDKN2C
VPS26C
TCIRG1
RTN3
LANCL1
NMUR1
B3GALT5
TNIP1
LAMC3
CDKN2D
IKZF1
CRISP3
SMYD5
KLHL41
SIRPB1
AKR1A1
EMC8
RXYLT1
CDKN3
CNPY2
B3GNT3
CLEC4M
TLR6
IRAG1
PCGF3
TFG
PKDREJ
CCL26
TRDN
TRIM22
ABCA7
ABCA10
ABCA9
ABCA8
WARS2
CDO1
NPM3
NPM2
HMG20B
HMG20A
KLF2
MICU1
CACNG3
CITED2
SEMA3A
TUBA1B
IRF9
BPNT1
TUBB3
TUBB4A
TUBB4B
BTN3A3
BTN2A2
SYCP2
SCML2
CDR2
CEPT1
CORO2B
MYL12B
NOD1
ANAPC10
DLC1
ATP8A1
NDRG1
MYL9
RACK1
ADARB1
CDS1
PEMT
PIAS3
ST3GAL6
NDC80
CPQ
WFDC2
BASP1
CDSN
IFITM3
RAPGEF3
NSA2
YAP1
SPON2
SPON1
PRMT5
TESK2
CD2BP2
UBAC1
CDIPT
PGRMC2
ARIH2
TUBGCP3
SEC24B
CFDP1
CD52
TMEM147
RBM14
LYPLA1
CDC42EP2
EMG1
IFI30
C1D
OLFM1
CDX1
TIMM17A
N4BP2L2
ZER1
MCRS1
LRRN2
FAM3C
ACAA2
CDX2
PPIE
VAV3
TOMM40
TAB1
ECI2
HAX1
GPNMB
BAIAP2
MAD2L2
TACC3
MERTK
CLEC10A
SLC30A9
PIBF1
PPIH
COG5
ZNHIT1
FST
TIMM44
CLGN
PFDN6
ZBTB18
HMGN4
TADA3
TRIM38
ATP5PD
UBE2E3
SLC25A17
SLC9A6
CEACAM5
EIF3M
HOXB13
NXF1
SEC23B
SEC23A
CAP2
CAP1
CREB3
LRRC41
VTI1B
CRTAP
SYNCRIP
VAT1
STK25
ENOX2
UNC13B
CARM1
NCOA2
ADARB2
CEBPA
SEMA6C
SEMA6B
SEMA4F
SEMA4D
SEMA4B
CEBPB
SEMA3C
APPBP2
MYBBP1A
FBLN5
FBXW10
CIB2
CIB1
CEBPD
ZNF211
DDX17
DEAF1
CHERP
KAT5
HYOU1
IPO8
IPO7
NOP56
NEBL
CEBPE
PITRM1
ATG7
ZNRD2
P3H3
UBD
UPK3B
BATF
GLRX3
CEBPG
DCTN2
ANP32B
LAMTOR5
PROCR
TM9SF1
PRDX4
ARL6IP5
AGR2
ARPC1A
HTATIP2
AGPAT1
AGPAT2
SPTLC1
SLC35A1
CEL
SLC19A2
IFI44
OLFM4
CXCL13
ARFGEF2
ARFGEF1
AKAP3
RABAC1
SLC34A2
SLU7
DPYSL4
SIVA1
MRPL28
CCT7
CCT4
CCT2
NPC2
GNLY
TACC2
CENPA
SORBS1
IFITM2
COLEC10
POMT1
MAB21L2
TXNRD2
MTHFS
DRAP1
CENPB
SCGN
DNPH1
SMC2
PRPF8
ERN2
TRAPPC2B
AHSA1
SLCO1B1
CENPC
USP16
CDC42EP3
SH2B2
PAIP1
PAICS
TBL3
MXD4
P3H4
ST6GALNAC2
PDLIM5
TRIM3
ERLIN1
HEXIM1
SPAG5
RBCK1
STAMBP
TGOLN2
CENPE
ARID3B
POLR3F
POLR3G
POLR3C
IVNS1ABP
TRIM16
MYL12A
TXNIP
TAF6L
CENPF
PDPN
POSTN
ATP5MG
RASL10A
GAS2L1
RAD51AP1
LEFTY1
SPHAR
EXOC5
NPRL2
IGF2BP1
IGF2BP3
IGF2BP2
CAMKK2
SCGB1D2
PRELID3A
MTX2
YKT6
SPINT2
PMVK
DMRT2
KHDRBS3
KHDRBS1
CELF1
CELF2
CES1
LBX1
KLF1
CXCR6
CTCF
TSBP1
CD226
FARS2
CGRRF1
CGREF1
DCTN6
GNA13
TNFSF13B
CSPG5
AVIL
B3GNT2
GNB5
EBP
DLL3
CLDN16
PNMA2
CETN2
FUT9
GMEB1
CCT6B
CCT8
CNPY3
CORIN
ADCY1
CETN3
CETP
ENTREP3
USP39
POLD3
CERS1
TBR1
AP4B1
NRG3
CFL1
UGT2B11
POLQ
SLC12A7
OGA
NFAT5
NUDC
PTGES3
CFL2
YME1L1
TCFL5
PLK4
STAG3
STAG2
SIX2
RBBP9
RAI2
RAI1
PTTG2
PHTF1
MAP3K2
MASP2
KIF1C
CTSC
GRAP
CHL1
CAPN9
GIPC1
TRAF3IP2
PLAC1
NUP50
NES
KDM5B
TOB2
HBS1L
AHCYL1
PLK2
ZMYND11
SRSF10
ZBTB6
POP4
ARPP19
ARPP21
ZNF234
ZNF266
ZNF274
NEK6
WDR4
SLC17A3
NCKAP1
IQGAP2
VAMP5
ZNF273
ZNF460
ZNF268
MTHFD2
ADCY2
CFTR
CYSLTR1
SEPTIN9
SEC24A
CCR9
GJB6
SDCCAG8
ENTR1
HSPH1
STARD10
CGA
WASF3
NOXA1
UTP14A
CPLX2
CPLX1
FRS3
FRS2
CGB3
NEU3
FAXDC2
FAM114A2
ZNF275
CEACAM3
ALDH1L1
FTCD
PPP1R17
TUBGCP2
CLPX
PDE10A
SRCAP
PPP1R13L
POLR1G
CCL27
HPSE
RUVBL2
PGRMC1
CYP46A1
LILRB1
SLC26A1
ADAM28
SLC22A7
ARID5A
TSPAN9
USP20
USP19
CEACAM7
HCST
CD300C
ME3
NMU
FGL2
EDDM3A
CFHR4
CFHR3
SMR3B
CEACAM8
ACTL7B
C1QL1
MRPS30
WDR3
NPFFR2
PROKR1
GPR83
CEACAM4
RAB10
PPARGC1A
MALT1
MMP24
LYVE1
OCLM
YIF1A
CPSF4
JTB
ADCY3
RUNDC3A
DHRS4
BRD8
MTMR11
BLCAP
MAN1A2
TRAFD1
TXNL4A
PNPLA6
SUGT1
UTS2
GADD45G
EDAR
PAPOLA
TCERG1
MAGED2
BTNL3
EHMT2
COPS8
FASTK
SUB1
SMPDL3A
DBF4
SPIN1
RALBP1
SRSF8
APOBEC2
MORF4L1
PRDX3
GPR75
EHD1
AFG3L2
POP1
UGT2A1
PRSS21
MSL3
C11orf58
KDELR1
SF3A3
AP3M2
STARD3
HNRNPA0
BTG3
CBX1
SEC61B
TOMM34
PDIA5
SERINC3
OS9
PNRC1
TMED2
LMAN2
ERP29
MLLT11
STIP1
IFI44L
ACOT2
RAB40B
EBNA1BP2
CKAP4
YWHAQ
TMED10
ASCC3
ADIRF
UQCR11
FERMT2
COPS6
RAB32
MAPRE2
CCNI
GCN1
COPS5
METAP2
IMMT
LILRB5
SLC38A3
SF3B2
SDS
HACL2
SLC27A5
SLC27A4
SLC27A3
SLC27A2
KIF2C
SPINK5
LILRB4
CCDC85B
IL24
CHAD
GLIPR1
TLK2
KLK11
TMSB15A
KDELR2
KDELR3
ATF7
SNRNP27
TMED1
LIAS
RCBTB2
IFT27
RAB35
TDRKH
VAX1
LILRA1
LILRB3
LILRA3
LILRA2
RBPMS
RAB31
ADAP1
DSTN
GTF2A1L
STON1
RCC1
PIM2
B4GAT1
MID2
TENT4A
UPK1A
SLC35D2
ADRM1
CHD1
NUDT21
CPSF6
OGFR
ZPBP
DDX52
ABHD2
WWP1
CHD2
WWP2
CNMD
DUS4L
SOX30
CNTRL
UBE2C
SNRNP35
DEPP1
CYB561D2
RAPGEF4
CHD3
TMEM115
DUSP14
TOPBP1
TRIM31
STMN2
TPPP
HSF2BP
TRIOBP
RER1
CHD4
DNAJB4
KERA
ESM1
DIDO1
ADAM29
AKR1C4
WDR5
SPACA9
ADAMTS13
CACFD1
ADAMTS8
ADAMTS5
NUP42
PRSS23
PTPN21
ADCY5
HNRNPUL1
ATE1
KRR1
KATNA1
PRDM7
PRDM5
PRDM4
CHEK1
HIBADH
CIT
CEP43
EMILIN1
BTN3A2
BTN3A1
FOXN3
BTN2A1
PTPRT
RCAN3
FAF1
CD160
KIF3A
POLR3A
CLASRP
CHGA
ZWINT
CAPN11
CAPN10
KPTN
CDC42EP1
SLC7A9
PWP1
TBC1D8
CHGB
CDC37
IL1RAPL1
PKIG
KAT7
DMC1
PLAAT3
GLMN
HHLA2
POPDC1
CORO1A
WDR45
FICD
AP4S1
LDB3
PTP4A3
LSM6
RABL2B
RABL2A
CHI3L1
ERLIN2
ERG28
NUDT6
NUDT4
NUDT5
NUDT3
SOX21
FSTL1
PSIP1
WDHD1
CHI3L2
FAM107A
STRAP
INSL6
ADAMTS7
ADAMTS6
BAZ2A
BAZ1A
LZTS1
ZNF277
CHIT1
WDR6
TREH
SLC2A6
MAP4K5
MAP4K1
INMT
RASSF1
PKP3
NISCH
CELF3
CHKA
CEP250
WBP4
ABCB8
SEC23IP
WIF1
SUPT16H
ANXA10
ADCY6
CHKB
CHEK2
POLI
KLK8
CHM
FZD10
PLPBP
IRAK3
AKAP13
AKAP11
AKAP10
DDX20
TREX2
CHML
DUSP10
MRPL3
GALNT6
GALNT5
RASSF8
CHN1
PRAF2
SEC63
POLG2
HPS5
PDCD10
CA5B
EGLN2
EGLN3
CHN2
PADI2
PMF1
ZHX1
GPR176
CAVIN3
NXPH4
PRRT2
ERI2
NXPH3
SAT2
DTD2
NXPH2
GTF3C6
GPR45
PTGDR2
PACSIN2
MAN1B1
SLC6A14
HRH3
SNX18
DCTN3
FILIP1L
XPOT
MRAP2
CHP1
RWDD2A
CMTM7
SP140
PXMP4
DUSP12
SNF8
DDX19B
NRM
GARIN5A
TUBA3E
PRR4
RDH13
ATXN2L
USP18
KLHL2
IFT43
STX1B
SYNRG
TREX1
GLMP
KLF12
KLF8
CHRM1
SCN11A
KRT71
POU6F2
FDX2
HOGA1
MGAT4B
CYP4F8
PNKP
WDR89
L3HYPDH
B4GALT7
TP53RK
SGF29
PHF21B
CHRM2
VPS26B
GLB1L3
NACC1
CFAP36
MED8
KTI12
ADCY7
LYST
PLCD3
SLCO2B1
CHRM3
VPS45
MTFR2
LYPLA2
CDCA5
CD300A
AHNAK2
PARK7
COPE
RBPJL
SAAL1
IZUMO4
SCAMP4
ADAT3
ACKR5
CHST14
ECD
CHRM4
MGAT4A
GOLM2
GPN1
TMC6
KIF12
MISP3
SLC46A1
C12orf57
DDX42
LARP4
VSIG4
GLCCI1
TMEM106A
SLC52A3
FKBP9
STK38
CHRM5
CTRC
PHB2
ACOT7
PDAP1
TUSC2
CBX3
EXOC3
GABARAP
U2AF2
OIP5
CHRNA1
EXOSC8
SFT2D1
SCRG1
TEX261
MGLL
TWF2
SMIM12
GABARAPL2
AZIN2
TMEM54
TUBA3D
SYNPO
CHRNA2
HELQ
CMTM1
CHRNA3
CYP2U1
ADPRHL1
SLC33A2
SDSL
CHRNA4
KLHDC7B
CIMAP1A
PIK3IP1
CHRNA5
HENMT1
SACK1F
SLC35A4
ZNF257
DTX2
CHRNA7
ADCY8
CHRNB1
TOE1
BUD23
TRIM9
CHRNB2
TXNRD3
UCN3
SIGLEC11
SLC2A13
LACTB
CHRNB4
EFHC1
CGB2
CHRNE
NLRP3
MAL2
SLC22A9
CHRNG
TIRAP
ERMAP
LRRC37B
CHUK
CYGB
CARD16
PGLYRP2
PGLYRP3
PKD1L2
BTBD9
LMTK3
CSMD2
MBD6
XKR4
GPRIN1
CSMD3
SLC25A25
STK11IP
TUBGCP5
KLHL32
FMNL2
ELFN2
TMEM132B
SLITRK1
ESCO1
CCDC85A
TMEM200A
MYSM1
GALNT13
SORCS1
KLHL29
SCAND3
LENG8
PNMA5
PWWP2A
SMYD4
FHAD1
SLAMF6
OSBPL1A
OSBPL5
OSBPL6
OSBPL7
OSBPL8
OSBPL9
OSBPL10
OSBPL11
C1QTNF1
C1QTNF2
C1QTNF3
CIDEA
C1QTNF4
C1QTNF6
C1QTNF7
FBXO32
TMEM123
SMIM19
GPRASP2
MRFAP1L1
TSGA13
PTPMT1
FLYWCH2
WDR31
VASN
ZNF618
ADCY9
CGAS
SLC26A9
NT5C3B
CCDC124
HAUS1
SLC26A7
MARCHF3
ZNF554
CKB
ATG4A
KCTD12
OMA1
DDIT4L
RAB42
SLC25A26
FBXO17
PCMTD1
CIRBP
GPR146
FCRL1
FCRL3
LRRC42
GBP4
GBP5
LRRC56
CISH
MALSU1
UHRF2
TBCB
ZNF689
FCHO2
ARHGEF25
ZNF501
TENT5B
SLC5A11
TNFRSF13C
KIR3DL3
NOSTRIN
ALPK2
ARHGAP33
EVI5L
TRMT61A
RASGRP4
C12orf56
DIS3L
ARL11
FANCD2OS
CKM
DRC10
DHRS1
WDFY2
RAB3C
NXNL1
CKMT1B
CTHRC1
TSR3
ODAD3
ZNF653
ADCYAP1
CKMT2
OSR2
LRRC58
LYSMD3
BATF2
SLC22A12
DNTTIP1
ERCC8
FOXP4
ZNF526
LRRC3B
KLHDC3
DNAAF10
NUS1
MIMS2
PHACTR3
CYYR1
CMTM5
TGM7
TM4SF19
PABIR1
ZMYND19
COX20
ABHD15
TLCD1
GINM1
MOGAT1
ACSM1
CKS1B
C8orf34
PANX3
RBP7
SLC26A8
LYPD1
IL22RA2
CKS2
ZNF837
TM4SF18
RAB39B
GRIN3A
GRIN3B
TOP1MT
OLIG1
CLNK
TSEN15
NIBAN1
MAS1L
MRGPRD
APOA5
MRGPRE
MRGPRF
MRPL53
MRPL54
PPP1R27
HSPA12B
CNTROB
SNAP47
LEAP2
SLC18B1
LRG1
MED12L
WDR17
ART5
ACAP3
ARAP2
ARAP1
AGAP2
AGAP1
AGAP3
ADCYAP1R1
TADA1
CATSPER1
THEM4
DACH2
CATSPER2
SCGB3A2
SH2D1B
DCD
WFIKKN1
RAB3IP
SSX2IP
MRGPRX2
MRGPRX3
MRGPRX4
PLAAT5
FTSJ3
SLC16A10
GALNT15
IP6K3
CIB3
TAGAP
AP2M1
AP1S1
AP2S1
TMC1
TMC2
TWIST2
PARD3B
AP3S1
ZNF354B
CLC
TRIM6
ADD1
CLCN1
CLCN2
CLCN3
CLCN4
CLCN5
UBE2J2
BORCS5
OLFM3
ANTXR2
MUCL1
GPR62
EXOSC6
C10orf71
PRAP1
ZNF511
CHCHD1
MSS51
CFAP70
CLCN6
CLCN7
C10orf90
BTBD16
PSTK
CLCNKA
ZNF488
PIK3AP1
CLCNKB
MORN4
ZFYVE27
MMP21
COMTD1
FRA10AC1
ANKRD22
SFXN2
PDZD8
ADD2
AGAP4
BORCS7
CLU
LYZL2
CLIC1
CLIC2
GSTO2
SFR1
CALHM3
CLRN3
CLK1
ANAPC16
PNLIPRP3
SFXN4
CPXM2
CLK2
IFTAP
CLK3
SERPINA3
ADD3
TPP1
LARGE2
CLN3
SLC36A4
FAT3
TMEM45B
CYP2R1
CLN5
POU2AF3
PIH1D2
NXPE1
NXPE2
JAML
DNAJC24
ARL14EP
CLNS1A
OR52W1
CLPS
DEPDC4
LRRK2
CLPTM1
CCDC38
TMEM52B
FAM186A
NOPCHAP1
CLTA
CLTB
SDR9C7
LRIG3
TMEM132D
SLC15A4
C12orf54
ZNF641
OR10AD1
TPH2
CLTC
SP7
GTSF1
KRT74
NEDD1
IKBIP
CMA1
H4C16
ERP27
FGD4
AEBP2
ASCL4
ABTB3
SPIC
ANO4
ALKBH2
FOXN4
SPPL3
TEX29
CSNK1A1L
TEX26
SLAIN1
TDRD9
ANKRD9
AK7
IFI27L1
DORIP1
TRAPPC6B
CLBA1
PLD4
ADSS1
TPPP2
MRPL52
PSMB11
LRR1
KLHDC1
FRMD6
SOCS4
NAA30
NOXRED1
JDP2
ISCA2
ACOT4
PLIN2
CCR1
TTC8
TC2N
SLC24A4
SLC25A29
DEGS2
KLHL33
LEO1
CCR3
C15orf40
SENP8
MTFMT
SLC51B
TARS3
CCR4
HIGD2B
LRRC28
CCR5
CCR6
TMEM266
CCR7
NIPA1
AGBL1
HYKK
CCR8
WHAMM
FSD2
PLA2G4E
C16orf46
ACKR2
NTAN1
CEP20
DNAAF1
ACSM2A
DCUN1D3
NRN1L
CMTM3
ADH1A
CMKLR1
SPATA2L
SPATA33
NOXO1
CCDC78
LTB4R
IQCK
ZG16B
PAQR4
ZC3H18
GPR139
CDYL2
ABCC2
ANKS3
UBALD1
SEPTIN12
KRABD5
TMEM219
EARS2
SNX20
TMEM170A
METTL23
HSF5
MSI2
SLC38A10
CANT1
USH1G
CD300LB
KIF19
ZPBP2
CYB5D1
OVCA2
USP43
KRABD2
CHCT1
SPATA32
HEXIM2
LSM12
CCDC43
CNTD1
TMEM132E
WFIKKN2
B4GALNT2
SPACA3
SEZ6
ANKRD13B
SLC43A2
CYB5D2
BACC1
ZFP3
GGT6
SPNS2
EFCAB13
MRPL10
WDR81
ADH1B
TBC1D16
AFMID
GJD3
KRT222
KRT40
ZSWIM7
MIEF2
SLC5A10
MIMS1
LOXHD1
INO80C
TTC39C
DIPK1C
CNGB1
CLDND2
ZNF816
CNGA1
ZNF543
CEACAM20
RAVER1
COX6B2
CALR3
ACER1
MICOS13
ADH1C
CNGA2
TRAPPC5
PCP2
OSCAR
ZNF813
ZNF441
ZNF491
ZNF440
SWSAP1
CCDC159
CNGA3
JOSD2
CPT1C
ALDH16A1
NTN5
CNGA4
NLRP13
NLRP8
NLRP5
ZNF787
ZNF573
WDR88
TMIGD2
EID2B
TIPE1
ZNF57
IRGQ
ZNF428
PLK3
JSRP1
MOB3A
MFSD12
GIPC3
NDUFA11
MISP
LRRC25
WTIP
ZNF792
NR2C2AP
HSPB6
CNN1
CYP4F22
FBXO27
CNN2
PLK5
C19orf47
ANKLE1
C2CD4C
CNN3
GABPB2
TCHHL1
CCDC163
TDRD10
SHE
KDF1
CNP
CCSAP
AADACL3
PUSL1
B3GALT6
CNR1
DNAI3
KLHDC9
AXDND1
MAB21L3
CNR2
IFFO2
H3C14
SLC44A3
ADH4
CNTF
ATXN7L2
CFAP276
LYPLAL1
CNTFR
CNTN1
TYW3
ERICH3
LRRIQ3
TPRG1L
PRXL2B
MYOM3
DMBX1
TMCO2
ZNF684
TCEANC2
PODN
LRRC39
GJB4
DCST2
DNAH14
OR2B11
ZNF648
TEDDM1
C1orf122
COL1A1
OSCP1
C1orf216
KLHDC7A
VWA5B1
UBXN10
C1orf87
COL1A2
ARL8A
SYT2
GOLT1A
UHMK1
FCRLB
ADH5
COL2A1
WDR64
FSAF1
LIX1L
COL3A1
SPATA17
EDARADD
COL4A1
KLF17
TMEM125
TSACC
IQGAP3
NAXE
ARHGEF19
MRPL55
H2BC26
DRAM2
CIMAP3
C1orf162
TATDN3
COL4A2
NKAIN4
VSTM2L
FITM2
WFDC12
SPATA25
COL4A3
OCSTAMP
TSHZ2
COL4A4
CIMIP1
ZNF831
TBC1D20
SIRPD
C20orf141
PROKR2
COL4A5
SLX4IP
COL4A6
CSTL1
CST9L
CST9
DUSP15
BPIFB6
C20orf144
CHMP4B
PIGU
SACK1C
COL5A1
GAB4
C22orf39
TANGO2
COL5A2
ZNF280A
SGSM1
EMID1
COL6A1
ANKRD54
COL6A2
PPP1R21
TRABD2A
COL6A3
TMEM150A
COL7A1
NUP35
XIRP2
TYW5
COL8A1
LYG1
MITD1
DIS3L2
COL8A2
CMPK2
MBOAT2
CNTNAP5
TAF8
COL9A1
TMEM18
COL9A2
FBLN7
NEU4
RBM45
CIMIP6
TRIM43
BBS5
CFAP210
COL9A3
AADAC
ADH6
COL10A1
ACMSD
ICA1L
FAM168B
COL11A1
CIB4
CLHC1
COL11A2
PLEKHH2
COL12A1
AP1S3
C2orf76
SGPP2
ACVR1C
OSR1
COL13A1
TTC32
UBR3
KCTD18
FLACC1
ZNF513
SPATA3
LYPD6
LYPD6B
GALM
COL15A1
TMEM198
ZFAND2B
COL16A1
TMEM178A
CPO
MDH1B
COL17A1
CIMIP5
SLC66A3
TMEM182
FBXO36
MTERF4
CCDC148
M1AP
ADH7
COL19A1
CPNE4
MIX23
KCNH8
COMP
DNAJC19
FAM3D
COMT
ZPLD1
LYZL4
KLHL40
COPA
TRIM71
FAM131A
CD200R1
CHCHD4
COPB1
ZDHHC19
CRYBG3
DCBLD2
LRRC15
FAM43A
KLF6
TPRA1
TMEM42
UROC1
SLC31A1
SLC31A2
ERICH6
NUDT16
COL6A6
GRK7
METTL6
ADK
TAMM41
IL17RE
RTP1
IQCF1
GLYCTK
PPM1M
C3orf49
SNTN
SYNPR
LSMEM2
OCIAD2
SCLT1
C4orf33
SMIM43
PABPC4L
CORT
MAP3K8
ZFP42
LIN54
SPATA18
COX4I1
FAM241A
GNPDA2
SPATA4
CPEB2
EVC2
COX5B
ARL9
AASDH
PDCL2
C4orf36
ADM
PACRGL
TRAM1L1
OTOP1
ENPP6
SLC9B2
SETD9
IL31RA
EMB
SLCO6A1
C5orf47
PPARGC1B
MROH2B
EGFLAM
PRRC1
NADK2
UGT3A1
CAPSL
COX6A1
JMY
C5orf58
COX6A2
ZNF474
CCDC127
ADORA1
COX6B1
UBE2QL1
CFAP90
ATPSCKMT
CMBL
POU5F2
DNAJC21
AFAP1L1
GRPEL2
TMEM171
LSM11
POC5
STARD4
WDR36
NUDCD2
COX6C
UBLCP1
ACOT12
SOWAHA
SHROOM1
C5orf24
COX7A1
ADAT2
COX7A2
IRAK1BP1
CLVS2
COX7B
STXBP5
ADORA2A
COX7C
COX8A
NCOA7
HINT3
PACRG
B3GAT2
SDHAF4
COX10
CD109
RAET1E
PM20D2
SRSF12
COX11
C6orf141
HUS1B
COX15
CP
MUCL3
CPA1
CPA2
TMEM270
TRIM50
CPA3
OR9A2
SOFU1
TMEM139
ADORA2B
CPB1
ZNF786
CPB2
CPD
COL26A1
PRSS37
KLF14
SSMEM1
C7orf57
CPE
SVOPL
LRGUK
CLDN4
CLDN3
CLDN7
MPLKIP
CPM
SSC4D
SPMIP4
ASZ1
CPN2
CLDN23
CPOX
ZNF572
CPS1
CIBAR1
CPT1A
VPS37A
CPT1B
CPT2
NDUFAF6
TMEM68
ABRA
LYPD2
CR1
TMEM71
SGCZ
ADHFE1
UBXN2B
CR1L
PXDNL
GPAT4
UNC5D
LETM2
CR2
DCAF4L2
RALYL
HGSNAT
CRABP1
NACC2
PIERCE1
CARNMT1
CRABP2
C9orf85
CFAP95
LCN8
DIPK1B
CRAT
PTRH1
PIP5KL1
TAF1L
CREB1
ATF2
PTPDC1
CREBBP
ARID3C
SPATA31G1
ATF6B
OR1L8
CREBL2
CREM
SLITRK4
SPANXN3
MAGEC3
PASD1
DCAF12L1
DGKK
CRH
DNAAF6
PWWP3B
FAM199X
AMER1
CRHBP
APOOL
HDX
FUNDC1
ADGRG4
CRHR1
PTCHD1
PPP4R3C
DCAF8L1
CRHR2
UPRT
MAGEE2
CRIP1
MAGEB16
CRIP2
GAB3
PNCK
ZFP92
CRK
DOCK11
SPIN4
CRKL
AAMP
ADORA3
CRMP1
CRP
TCP10L
HAPLN1
MUC17
ASB5
ASB6
ASB7
ASB8
ASB9
MYL6B
ZNF358
MYO3B
APOBEC3D
S100A16
CHODL
TCEAL2
SELENOM
NEK7
ZFP28
GATA5
SLC32A1
C20orf96
BPIFA2
ZBTB46
WFDC3
GCNT7
NOL4L
CBLN4
CTCFL
TRIM69
MROH8
CRY1
SAMD10
ABHD16B
CCM2L
BRI3BP
MTCL2
TLDC2
MACROD2
DYNLL2
TMEM37
UBE2F
ADAMTS14
NRSN1
SMCR8
CRY2
TRPM6
KRT72
SRXN1
NEURL2
ZSWIM3
WFDC10A
NANP
ISM1
WFDC6
CST11
ZNF280B
SIRPA
PABPC5
SREK1
RBBP8NL
CNBD2
CRYAA
STK35
R3HDML
DCANP1
ADPRH
CRYAB
CRYBA1
CRYBA2
CRYBA4
CRYBB1
CRYBB2
CRYBB3
PARP1
MIB2
DUSP19
SLC34A3
ITLN2
RAB40A
ASB15
ASB14
ASB12
CRYGS
CRYM
ACSM6
SAMD8
CRYZ
LIPJ
TRUB1
PARP4
MPP7
CS
FRMPD2
VTI1A
MAPK14
DYDC1
EIF5AL1
